device_id,device_name,manufacturer,device_age_years,usage_hours_per_week,maintenance_frequency_per_year,last_maintenance_gap_days,error_logs_past_month,environment,criticality_level,spare_parts_availability,failures_past_year,manufacturer_support_rating,failure_within_year
2241,Patient Monitor,Fujifilm,7,99,4,163,0,Diagnostic Center,High,Moderate,0,3,0
2242,ECG,Siemens,6,71,0,392,0,ICU,Medium,Moderate,0,3,0
2243,X-Ray,GE Healthcare,3,51,2,239,4,ICU,High,Moderate,2,3,1
2244,Ventilator,Philips,6,40,4,83,2,ICU,Low,Poor,1,2,1
2245,Ultrasound,GE Healthcare,8,41,12,36,5,Ward,Medium,Moderate,0,4,0
2246,Ventilator,GE Healthcare,9,46,6,40,0,Ward,Low,Good,0,4,0
2247,Ultrasound,Medtronic,13,113,2,168,0,Ward,Medium,Moderate,0,3,0
2248,CT Scanner,Medtronic,5,105,4,152,7,Ward,High,Poor,0,4,0
2249,Ultrasound,GE Healthcare,7,78,1,390,9,Operating Room,Medium,Moderate,0,3,1
2250,ECG,Philips,6,35,2,204,12,Ward,High,Good,0,3,1
2251,CT Scanner,Canon Medical,7,82,6,96,8,Ward,Medium,Poor,0,2,1
2252,Ultrasound,Siemens,4,54,1,336,0,ICU,Medium,Good,1,3,1
2253,CT Scanner,Mindray,5,6,2,266,4,Operating Room,Medium,Poor,0,1,0
2254,Ultrasound,GE Healthcare,10,67,12,28,0,Operating Room,High,Good,0,4,0
2255,Ultrasound,Siemens,1,38,6,86,0,Lab,Medium,Poor,0,5,0
2256,CT Scanner,GE Healthcare,7,39,6,63,0,Diagnostic Center,Medium,Good,0,5,0
2257,Patient Monitor,GE Healthcare,7,53,6,107,20,Lab,Medium,Moderate,0,5,0
2258,MRI Scanner,Mindray,4,47,6,126,0,ICU,High,Moderate,0,3,0
2259,Ventilator,Siemens,3,59,1,446,3,ICU,Medium,Moderate,0,4,0
2260,MRI Scanner,Mindray,4,57,4,171,4,Diagnostic Center,Medium,Poor,0,3,1
2261,CT Scanner,Philips,1,13,2,233,3,Lab,Medium,Moderate,0,4,0
2262,CT Scanner,Medtronic,5,98,2,244,0,Lab,Medium,Good,0,3,0
2263,Ultrasound,Fujifilm,4,35,6,31,0,Lab,Medium,Good,1,3,0
2264,Ventilator,Mindray,9,36,4,135,16,Ward,High,Moderate,0,1,0
2265,Infusion Pump,GE Healthcare,8,51,1,365,2,Diagnostic Center,Low,Moderate,0,3,1
2266,Infusion Pump,Mindray,4,57,2,268,16,ICU,Medium,Good,0,3,1
2267,Ultrasound,Philips,8,96,2,264,4,Ward,Medium,Good,0,2,1
2268,Infusion Pump,Philips,1,66,6,106,0,Ward,Medium,Moderate,0,3,0
2269,Ultrasound,Medtronic,3,74,4,104,3,Operating Room,High,Moderate,0,2,1
2270,CT Scanner,Fujifilm,6,66,4,150,3,Ward,Medium,Poor,0,2,1
2271,Ultrasound,GE Healthcare,8,65,4,116,2,Ward,Medium,Good,0,4,0
2272,X-Ray,Mindray,6,67,4,158,0,Operating Room,High,Poor,0,3,0
2273,Ventilator,Siemens,7,11,6,83,0,Ward,High,Poor,1,3,1
2274,X-Ray,Philips,5,53,4,113,6,ICU,Medium,Good,0,2,1
2275,Infusion Pump,Mindray,4,89,12,113,3,Operating Room,High,Moderate,0,3,1
2276,ECG,Canon Medical,4,158,12,73,16,Lab,Low,Moderate,0,2,1
2277,Ventilator,GE Healthcare,7,29,12,75,1,Ward,High,Moderate,0,5,0
2278,Ventilator,Canon Medical,4,70,4,173,0,Operating Room,Low,Moderate,0,3,0
2279,Ventilator,Mindray,4,45,12,85,4,Ward,Low,Moderate,0,2,0
2280,Patient Monitor,Canon Medical,8,111,2,197,4,ICU,Medium,Good,0,4,0
2281,Infusion Pump,GE Healthcare,6,26,6,83,0,Ward,Low,Good,1,4,0
2282,ECG,Philips,6,75,12,30,6,ICU,Low,Good,0,3,0
2283,MRI Scanner,Fujifilm,5,24,12,82,5,Operating Room,High,Moderate,0,3,0
2284,X-Ray,Medtronic,6,52,6,138,0,Ward,Low,Good,1,3,1
2285,Ultrasound,Mindray,6,59,2,175,0,ICU,High,Poor,1,2,1
2286,ECG,Mindray,4,86,1,359,13,Ward,High,Moderate,0,2,1
2287,ECG,GE Healthcare,2,33,2,186,0,Diagnostic Center,Medium,Moderate,1,3,0
2288,Ultrasound,Canon Medical,6,76,6,86,0,Ward,High,Poor,0,2,1
2289,Ultrasound,Philips,6,60,2,223,5,Diagnostic Center,High,Good,0,2,1
2290,Infusion Pump,GE Healthcare,4,66,4,129,0,Diagnostic Center,Low,Good,0,4,0
2291,Ventilator,Siemens,4,83,4,146,1,Lab,Low,Poor,0,3,1
2292,ECG,Mindray,4,27,4,88,0,Diagnostic Center,Medium,Moderate,0,3,0
2293,MRI Scanner,GE Healthcare,8,80,12,75,0,Ward,Medium,Good,0,5,0
2294,MRI Scanner,Siemens,5,45,4,93,0,Ward,Low,Good,0,5,0
2295,Infusion Pump,Siemens,5,87,6,82,2,Diagnostic Center,High,Poor,0,3,1
2296,X-Ray,GE Healthcare,4,68,4,76,0,Ward,Low,Moderate,1,4,0
2297,CT Scanner,Philips,5,54,6,55,10,ICU,Medium,Good,0,4,0
2298,Patient Monitor,Mindray,5,45,2,163,5,ICU,Low,Poor,1,1,1
2299,Patient Monitor,GE Healthcare,6,80,2,238,0,Lab,Medium,Moderate,1,3,1
2300,X-Ray,GE Healthcare,7,91,12,112,0,Ward,Low,Poor,0,4,0
2301,X-Ray,Mindray,8,46,4,150,3,ICU,Low,Good,0,2,1
2302,X-Ray,Medtronic,8,31,4,165,0,Diagnostic Center,Low,Moderate,0,2,1
2303,MRI Scanner,Mindray,12,77,4,137,0,Ward,Medium,Good,0,2,0
2304,Patient Monitor,Siemens,4,23,2,238,5,Operating Room,Low,Moderate,0,4,0
2305,CT Scanner,Mindray,2,27,4,91,5,ICU,Medium,Good,0,2,0
2306,Ventilator,Canon Medical,4,33,1,434,10,ICU,High,Good,0,3,1
2307,Patient Monitor,Medtronic,3,49,4,87,9,ICU,Medium,Good,0,3,0
2308,CT Scanner,GE Healthcare,11,26,4,96,0,Ward,High,Good,0,3,0
2309,Infusion Pump,Siemens,8,11,4,119,8,Lab,Low,Poor,0,5,0
2310,CT Scanner,Mindray,8,31,4,171,0,Lab,High,Good,0,1,1
2311,Patient Monitor,Siemens,6,76,12,105,5,Ward,Low,Moderate,0,3,0
2312,Infusion Pump,GE Healthcare,11,28,4,147,0,Diagnostic Center,Medium,Moderate,0,3,1
2313,Patient Monitor,Medtronic,3,51,6,131,5,ICU,High,Moderate,0,2,0
2314,Patient Monitor,Canon Medical,3,108,4,63,0,ICU,Low,Poor,0,2,0
2315,Ventilator,Medtronic,2,58,4,154,6,Diagnostic Center,High,Poor,0,3,0
2316,MRI Scanner,Medtronic,6,68,1,366,0,ICU,Medium,Poor,0,4,1
2317,X-Ray,Canon Medical,4,36,1,349,7,Lab,Medium,Poor,0,3,1
2318,Infusion Pump,Canon Medical,14,114,4,162,7,ICU,High,Poor,0,4,0
2319,CT Scanner,Fujifilm,5,46,2,226,6,ICU,Medium,Moderate,0,2,0
2320,Patient Monitor,Canon Medical,5,54,6,95,2,Operating Room,Medium,Moderate,0,2,0
2321,CT Scanner,Medtronic,8,92,4,150,0,ICU,Low,Moderate,1,2,1
2322,ECG,Siemens,8,55,6,92,14,ICU,High,Good,0,3,0
2323,MRI Scanner,Mindray,7,61,12,97,1,Ward,High,Good,1,1,1
2324,MRI Scanner,GE Healthcare,6,52,1,335,3,Ward,Medium,Good,0,3,1
2325,Ultrasound,Canon Medical,10,53,2,226,14,Diagnostic Center,Medium,Good,0,2,1
2326,Ventilator,Philips,4,69,4,65,0,Diagnostic Center,Medium,Moderate,0,4,0
2327,Ultrasound,Medtronic,9,73,2,241,3,Operating Room,High,Good,0,2,0
2328,MRI Scanner,Philips,8,43,2,157,4,Ward,Medium,Moderate,0,2,1
2329,MRI Scanner,Mindray,6,40,6,128,0,Ward,Low,Poor,0,1,1
2330,Infusion Pump,GE Healthcare,6,44,12,115,4,Lab,High,Moderate,0,5,0
2331,Ultrasound,Philips,10,24,6,34,0,ICU,High,Good,0,4,0
2332,Ultrasound,Mindray,8,20,4,176,1,Ward,Medium,Good,0,1,1
2333,ECG,Siemens,9,67,2,224,4,Diagnostic Center,High,Poor,0,4,1
2334,Infusion Pump,GE Healthcare,4,83,4,88,13,Ward,Medium,Poor,0,5,0
2335,Ventilator,Canon Medical,4,81,4,143,15,Operating Room,High,Poor,0,2,0
2336,Infusion Pump,Fujifilm,8,5,4,129,3,ICU,Medium,Good,0,4,0
2337,Patient Monitor,GE Healthcare,6,53,2,238,12,Lab,Medium,Good,0,4,0
2338,Patient Monitor,GE Healthcare,4,32,12,107,0,ICU,High,Poor,0,3,0
2339,ECG,Medtronic,4,63,6,73,19,Diagnostic Center,Low,Good,0,4,0
2340,X-Ray,Siemens,6,49,4,76,0,ICU,Low,Good,0,4,0
2341,Ultrasound,Philips,10,74,12,70,2,Diagnostic Center,Medium,Good,0,4,0
2342,X-Ray,Mindray,6,59,2,229,7,Ward,Medium,Poor,1,3,0
2343,Infusion Pump,Siemens,5,12,1,356,10,Operating Room,High,Moderate,0,3,1
2344,Ultrasound,Mindray,2,35,6,102,0,Diagnostic Center,Medium,Poor,0,1,0
2345,CT Scanner,Canon Medical,8,60,12,110,0,ICU,Medium,Good,0,4,0
2346,Ultrasound,Fujifilm,6,62,4,83,7,Ward,High,Poor,0,3,0
2347,X-Ray,Fujifilm,5,24,1,377,0,Diagnostic Center,High,Good,1,2,1
2348,Ultrasound,Canon Medical,10,21,6,97,8,Ward,High,Good,0,4,1
2349,X-Ray,Canon Medical,2,61,1,377,10,Lab,High,Moderate,0,4,1
2350,ECG,Mindray,10,24,4,86,3,ICU,Medium,Moderate,0,1,0
2351,Ultrasound,Siemens,1,18,2,192,9,Operating Room,Low,Moderate,0,3,0
2352,Patient Monitor,Siemens,6,48,12,69,0,ICU,Medium,Poor,0,5,0
2353,MRI Scanner,Fujifilm,4,47,4,91,12,Lab,Medium,Good,0,2,1
2354,Ventilator,Philips,7,38,6,46,2,Ward,Medium,Good,0,4,0
2355,Ventilator,GE Healthcare,3,42,2,160,0,Ward,Medium,Moderate,0,4,0
2356,Ultrasound,Mindray,4,60,2,242,12,ICU,Medium,Poor,1,1,1
2357,CT Scanner,Medtronic,5,41,12,54,0,Operating Room,Medium,Poor,0,2,0
2358,ECG,GE Healthcare,5,61,2,157,0,Ward,High,Moderate,0,5,0
2359,Infusion Pump,GE Healthcare,4,50,4,130,0,Ward,Medium,Moderate,0,3,0
2360,ECG,Siemens,3,64,2,215,14,Operating Room,Medium,Good,0,4,1
2361,X-Ray,Fujifilm,7,81,6,33,4,ICU,High,Good,0,4,0
2362,MRI Scanner,Fujifilm,9,80,1,450,7,Diagnostic Center,High,Moderate,1,3,1
2363,Ultrasound,Siemens,11,92,2,258,11,Lab,High,Poor,0,4,1
2364,X-Ray,Mindray,7,80,4,127,5,Operating Room,Medium,Moderate,0,2,0
2365,X-Ray,Philips,9,65,2,239,1,ICU,Medium,Moderate,0,3,1
2366,Ultrasound,Medtronic,5,49,1,390,0,Operating Room,High,Moderate,0,4,1
2367,Patient Monitor,Philips,7,50,6,47,0,ICU,High,Moderate,0,2,0
2368,X-Ray,Canon Medical,7,38,4,92,0,Diagnostic Center,High,Poor,0,3,1
2369,ECG,Siemens,4,60,0,446,6,Ward,Low,Moderate,0,4,1
2370,X-Ray,GE Healthcare,6,77,4,145,1,ICU,High,Good,0,5,0
2371,Ultrasound,GE Healthcare,4,41,12,47,5,ICU,High,Poor,0,4,0
2372,Infusion Pump,Siemens,5,59,1,363,3,Diagnostic Center,Medium,Moderate,0,4,1
2373,CT Scanner,Fujifilm,6,43,4,92,0,Lab,High,Moderate,0,3,0
2374,X-Ray,Fujifilm,3,65,6,54,3,ICU,Medium,Poor,1,3,0
2375,Ultrasound,Mindray,5,46,1,410,6,Diagnostic Center,High,Good,0,1,0
2376,Ventilator,Siemens,7,41,0,444,5,ICU,Low,Moderate,0,4,1
2377,Ultrasound,Philips,9,43,4,123,3,Lab,Low,Moderate,0,4,0
2378,Ultrasound,Philips,7,72,6,38,17,Operating Room,Medium,Good,1,2,1
2379,Ventilator,Philips,6,57,1,405,0,Diagnostic Center,Medium,Poor,0,4,1
2380,ECG,GE Healthcare,6,49,6,43,0,Ward,Medium,Moderate,0,3,0
2381,MRI Scanner,Canon Medical,7,66,4,80,0,Ward,Low,Moderate,1,2,1
2382,Ultrasound,GE Healthcare,3,49,2,235,3,Operating Room,Medium,Poor,1,4,1
2383,MRI Scanner,Mindray,7,88,4,70,0,Ward,High,Good,0,2,0
2384,Infusion Pump,Medtronic,10,35,12,10,3,ICU,High,Moderate,0,4,0
2385,Ventilator,Philips,6,55,2,190,2,Lab,High,Poor,0,2,1
2386,X-Ray,Medtronic,8,24,4,79,0,Operating Room,Medium,Poor,0,2,1
2387,MRI Scanner,Siemens,5,51,4,79,5,Ward,High,Moderate,0,4,0
2388,ECG,Siemens,5,18,1,451,6,Ward,Medium,Moderate,0,3,0
2389,X-Ray,Siemens,9,78,0,377,17,Ward,Medium,Good,0,4,1
2390,Ventilator,Mindray,3,79,0,395,9,Lab,Low,Poor,1,2,1
2391,Ultrasound,Siemens,4,79,2,221,2,Lab,Medium,Moderate,0,5,0
2392,X-Ray,Canon Medical,11,60,1,406,0,Diagnostic Center,Medium,Moderate,0,3,0
2393,Ventilator,Siemens,6,38,6,94,9,Lab,Medium,Good,0,4,0
2394,ECG,Siemens,10,39,12,22,9,Lab,Low,Moderate,0,3,0
2395,Ventilator,Siemens,2,98,1,438,15,Ward,High,Good,1,5,1
2396,Ventilator,Medtronic,5,95,2,252,0,ICU,High,Poor,1,4,1
2397,Ventilator,Canon Medical,3,63,0,394,6,Lab,Medium,Poor,0,4,0
2398,Infusion Pump,Mindray,8,47,1,344,9,ICU,Medium,Good,1,2,1
2399,MRI Scanner,Siemens,7,94,2,214,13,Diagnostic Center,Medium,Moderate,1,5,0
2400,Ventilator,GE Healthcare,6,42,2,153,7,Diagnostic Center,Medium,Moderate,1,4,0
2401,ECG,Medtronic,7,65,12,35,2,Ward,High,Poor,0,3,1
2402,CT Scanner,GE Healthcare,7,93,2,269,0,Ward,High,Poor,1,4,0
2403,Ultrasound,Siemens,7,39,4,117,1,Ward,Low,Poor,0,4,0
2404,CT Scanner,Siemens,8,80,2,217,6,Lab,High,Good,0,5,1
2405,Patient Monitor,Mindray,7,73,0,413,11,Lab,Medium,Good,0,3,1
2406,Infusion Pump,Medtronic,4,59,6,49,0,ICU,Medium,Moderate,0,2,0
2407,Infusion Pump,Siemens,12,35,1,376,7,Diagnostic Center,High,Poor,0,5,1
2408,Ventilator,Medtronic,7,41,12,20,0,Operating Room,High,Good,0,2,0
2409,X-Ray,Medtronic,7,67,1,428,7,ICU,High,Good,0,4,1
2410,X-Ray,Philips,6,24,4,180,0,Ward,Medium,Poor,0,4,0
2411,Ultrasound,Siemens,12,63,12,87,0,Ward,High,Poor,0,5,1
2412,Ultrasound,Medtronic,5,73,1,400,19,ICU,High,Good,0,3,1
2413,ECG,Medtronic,8,84,2,189,0,ICU,High,Poor,0,4,0
2414,Ventilator,GE Healthcare,2,25,6,115,0,ICU,High,Good,0,5,0
2415,X-Ray,Medtronic,12,92,0,427,5,Diagnostic Center,High,Good,0,2,1
2416,Ultrasound,Canon Medical,3,102,4,138,0,ICU,High,Good,0,4,0
2417,Infusion Pump,Mindray,4,70,1,403,10,Ward,High,Poor,0,2,1
2418,CT Scanner,Siemens,4,34,2,175,0,ICU,Medium,Moderate,0,5,0
2419,CT Scanner,Siemens,2,51,1,360,0,Lab,High,Good,0,3,1
2420,X-Ray,Canon Medical,6,58,12,1,8,Lab,Medium,Good,2,4,0
2421,Patient Monitor,Canon Medical,10,66,1,380,0,Diagnostic Center,Medium,Moderate,0,4,1
2422,Patient Monitor,Philips,4,60,0,443,8,Operating Room,Low,Moderate,0,2,1
2423,CT Scanner,Mindray,8,67,4,94,2,Operating Room,High,Poor,0,3,0
2424,Ventilator,Canon Medical,6,57,2,213,3,Ward,High,Poor,0,2,1
2425,X-Ray,Mindray,4,66,2,238,2,Operating Room,Low,Good,0,1,1
2426,Ultrasound,GE Healthcare,6,48,1,375,5,ICU,Low,Moderate,0,4,0
2427,Infusion Pump,Mindray,9,51,6,128,0,Operating Room,High,Good,0,2,0
2428,X-Ray,Philips,2,45,4,75,0,ICU,High,Poor,1,2,0
2429,MRI Scanner,GE Healthcare,7,107,2,206,0,Diagnostic Center,Low,Good,0,4,1
2430,X-Ray,Siemens,6,96,1,337,13,Ward,High,Good,1,4,1
2431,Ventilator,GE Healthcare,6,73,4,136,3,Ward,Low,Moderate,1,3,1
2432,Infusion Pump,Philips,9,93,6,67,2,Operating Room,Low,Good,0,4,0
2433,MRI Scanner,Siemens,4,79,2,202,17,Lab,High,Good,0,5,1
2434,ECG,Fujifilm,3,64,0,351,0,Ward,Low,Moderate,0,4,0
2435,Ventilator,Mindray,5,22,2,253,14,Ward,Medium,Moderate,0,2,1
2436,Ultrasound,Mindray,4,53,4,151,2,Ward,Medium,Moderate,0,2,0
2437,Patient Monitor,Canon Medical,6,51,12,82,0,ICU,Medium,Poor,0,4,0
2438,X-Ray,Mindray,11,31,0,383,0,ICU,High,Moderate,0,1,1
2439,Patient Monitor,Siemens,10,22,2,263,0,ICU,Medium,Poor,0,3,1
2440,Infusion Pump,Canon Medical,8,72,1,355,16,Diagnostic Center,High,Good,0,2,1
2441,Patient Monitor,Philips,1,68,2,255,5,Lab,Low,Good,0,3,0
2442,Ultrasound,GE Healthcare,5,30,2,239,8,ICU,Medium,Moderate,1,5,0
2443,Ventilator,GE Healthcare,5,41,12,23,0,ICU,High,Good,1,3,0
2444,Infusion Pump,Canon Medical,11,89,1,417,6,Ward,High,Good,0,4,0
2445,Infusion Pump,GE Healthcare,7,38,6,124,9,Ward,Low,Poor,0,5,0
2446,X-Ray,Mindray,5,64,2,191,11,Lab,High,Moderate,1,2,1
2447,X-Ray,Fujifilm,9,55,6,49,0,Ward,Low,Good,0,2,0
2448,Patient Monitor,GE Healthcare,6,72,4,139,9,Diagnostic Center,High,Poor,0,4,0
2449,CT Scanner,Canon Medical,5,38,0,438,3,ICU,Medium,Good,1,4,0
2450,X-Ray,Mindray,5,62,12,34,4,Ward,Low,Moderate,0,3,0
2451,Ventilator,Siemens,2,64,1,382,0,Diagnostic Center,High,Good,0,5,0
2452,Ventilator,Fujifilm,7,65,4,159,15,ICU,High,Good,0,2,0
2453,MRI Scanner,Mindray,11,61,6,62,4,Ward,Low,Good,0,1,0
2454,ECG,GE Healthcare,6,68,1,438,0,Ward,Medium,Poor,0,3,1
2455,Infusion Pump,GE Healthcare,9,114,4,116,0,Ward,Medium,Good,0,5,0
2456,Patient Monitor,Fujifilm,6,124,6,70,9,Ward,Low,Moderate,0,4,0
2457,Ventilator,Fujifilm,11,44,12,53,7,Diagnostic Center,Medium,Good,1,2,1
2458,Ultrasound,Philips,5,5,6,73,1,Diagnostic Center,Low,Good,0,4,0
2459,CT Scanner,GE Healthcare,5,74,2,233,0,Diagnostic Center,Medium,Moderate,0,5,0
2460,Ventilator,Medtronic,7,64,4,141,10,Ward,Medium,Moderate,0,4,0
2461,CT Scanner,Siemens,15,86,6,101,0,Diagnostic Center,High,Moderate,1,3,0
2462,CT Scanner,Fujifilm,7,67,4,144,0,Lab,Low,Poor,0,3,0
2463,MRI Scanner,Mindray,14,61,6,40,22,Ward,Medium,Good,2,2,1
2464,Ventilator,Medtronic,1,88,1,428,7,ICU,High,Good,0,3,1
2465,MRI Scanner,Siemens,1,91,1,425,4,Operating Room,Medium,Poor,0,3,0
2466,Patient Monitor,Medtronic,9,25,4,163,0,Lab,Medium,Poor,0,4,0
2467,Infusion Pump,Siemens,3,39,12,13,0,ICU,Medium,Moderate,0,4,0
2468,ECG,GE Healthcare,5,57,4,102,12,Ward,Low,Moderate,0,4,0
2469,Infusion Pump,Canon Medical,3,62,12,78,8,Diagnostic Center,High,Good,0,2,0
2470,Ultrasound,Canon Medical,7,54,12,11,0,Ward,Low,Moderate,0,4,0
2471,Infusion Pump,Mindray,6,70,12,83,0,Ward,High,Good,1,3,0
2472,Infusion Pump,Mindray,6,84,12,16,0,Diagnostic Center,Medium,Poor,1,1,0
2473,CT Scanner,Philips,8,103,6,133,5,ICU,Medium,Good,0,3,0
2474,ECG,Philips,10,74,6,119,0,Diagnostic Center,High,Good,1,4,0
2475,MRI Scanner,Canon Medical,5,38,4,138,0,Lab,Medium,Moderate,0,4,0
2476,Ventilator,Siemens,9,56,0,359,5,Ward,Low,Good,0,4,1
2477,X-Ray,Mindray,9,58,1,360,0,ICU,High,Moderate,0,1,1
2478,Infusion Pump,Canon Medical,7,72,1,381,23,ICU,High,Poor,0,3,1
2479,X-Ray,Fujifilm,5,69,0,359,0,Ward,Medium,Moderate,0,4,1
2480,CT Scanner,Medtronic,7,111,1,423,9,Lab,Medium,Poor,0,2,1
2481,MRI Scanner,Siemens,11,48,12,59,12,Ward,Low,Good,0,4,0
2482,Ultrasound,GE Healthcare,4,69,4,120,4,Lab,High,Good,2,4,1
2483,Patient Monitor,Philips,2,118,2,178,3,Operating Room,Low,Poor,0,2,1
2484,ECG,Philips,10,45,6,72,0,Operating Room,Medium,Good,0,4,0
2485,Infusion Pump,Philips,1,63,4,136,0,Diagnostic Center,High,Moderate,0,2,0
2486,CT Scanner,Siemens,5,36,1,354,0,Lab,Low,Moderate,1,3,0
2487,Ultrasound,Fujifilm,8,62,6,92,3,Diagnostic Center,High,Moderate,0,4,1
2488,Ultrasound,GE Healthcare,2,40,2,231,2,ICU,Medium,Moderate,0,4,0
2489,MRI Scanner,Medtronic,9,86,4,85,0,Lab,Medium,Moderate,0,2,0
2490,Ventilator,GE Healthcare,6,63,2,178,11,Operating Room,Medium,Poor,0,3,1
2491,X-Ray,Philips,7,36,4,112,0,Diagnostic Center,Medium,Good,0,3,0
2492,Ultrasound,Siemens,7,81,6,111,7,Ward,Medium,Moderate,0,5,0
2493,X-Ray,Philips,9,64,1,344,11,Ward,High,Good,0,3,1
2494,Ventilator,Canon Medical,11,83,12,114,5,Ward,Medium,Moderate,0,3,0
2495,Ultrasound,Medtronic,7,31,1,384,17,ICU,Low,Good,0,2,1
2496,Infusion Pump,Canon Medical,7,69,4,90,5,ICU,Medium,Moderate,0,2,1
2497,MRI Scanner,Medtronic,3,79,12,0,12,Ward,Low,Good,0,4,0
2498,Infusion Pump,Mindray,9,49,12,53,0,Diagnostic Center,Medium,Good,0,1,1
2499,Infusion Pump,Mindray,2,28,2,155,9,ICU,Medium,Moderate,1,2,1
2500,ECG,Mindray,6,58,1,421,9,Ward,Medium,Good,0,2,1
2501,Ventilator,GE Healthcare,8,90,6,36,6,Diagnostic Center,High,Moderate,0,5,0
2502,CT Scanner,Fujifilm,3,88,0,364,9,Ward,Low,Moderate,0,2,0
2503,X-Ray,Fujifilm,5,49,4,150,0,Diagnostic Center,Low,Good,0,2,0
2504,Patient Monitor,Mindray,5,27,6,94,7,Ward,Low,Good,0,3,0
2505,Infusion Pump,Canon Medical,3,49,4,89,15,Ward,Medium,Poor,0,4,0
2506,MRI Scanner,Siemens,3,48,1,359,0,ICU,Low,Poor,0,3,0
2507,Ventilator,Mindray,7,71,4,100,11,Diagnostic Center,Medium,Good,0,3,1
2508,MRI Scanner,Mindray,7,57,12,25,0,Diagnostic Center,Medium,Good,0,2,0
2509,MRI Scanner,Medtronic,7,41,4,77,0,Diagnostic Center,Low,Good,0,4,0
2510,Infusion Pump,Medtronic,5,87,6,60,0,ICU,Medium,Poor,0,3,0
2511,Ultrasound,Siemens,5,63,2,212,6,Diagnostic Center,Medium,Moderate,0,4,1
2512,Ultrasound,Philips,7,70,1,342,17,Diagnostic Center,High,Good,0,3,1
2513,Ventilator,Mindray,9,16,2,220,0,Ward,Low,Good,0,1,0
2514,Ventilator,GE Healthcare,10,5,4,61,6,Operating Room,High,Poor,0,4,0
2515,MRI Scanner,Medtronic,12,24,2,230,3,Diagnostic Center,High,Moderate,1,4,1
2516,Ultrasound,Mindray,7,47,4,160,0,Ward,High,Poor,0,2,1
2517,X-Ray,Philips,8,74,6,100,1,ICU,Medium,Good,0,2,0
2518,Infusion Pump,GE Healthcare,10,5,6,75,0,Diagnostic Center,High,Moderate,0,3,1
2519,Ventilator,Mindray,3,99,1,442,0,Ward,Medium,Moderate,0,1,1
2520,MRI Scanner,GE Healthcare,4,64,6,146,0,Diagnostic Center,High,Moderate,0,3,0
2521,ECG,Philips,7,94,4,151,0,Operating Room,Medium,Moderate,1,4,0
2522,MRI Scanner,Medtronic,6,37,0,433,12,ICU,High,Moderate,1,2,1
2523,X-Ray,Mindray,6,72,1,425,5,Ward,High,Moderate,0,3,1
2524,MRI Scanner,Mindray,5,62,4,80,0,Lab,Low,Good,0,1,1
2525,Ultrasound,Canon Medical,8,80,2,233,13,ICU,Medium,Poor,0,2,1
2526,Ventilator,Canon Medical,7,54,1,374,7,Ward,High,Poor,0,4,0
2527,Ventilator,Mindray,8,71,0,336,6,ICU,Low,Moderate,0,2,0
2528,CT Scanner,Canon Medical,6,87,1,428,12,Operating Room,High,Good,0,4,1
2529,Infusion Pump,Canon Medical,7,43,12,60,1,Diagnostic Center,High,Good,1,3,1
2530,Ultrasound,Philips,6,66,6,131,0,Operating Room,Medium,Poor,0,4,0
2531,Patient Monitor,Philips,9,12,4,154,5,Operating Room,High,Poor,0,3,1
2532,Infusion Pump,Canon Medical,4,77,12,70,6,Ward,High,Good,0,2,1
2533,Infusion Pump,Philips,6,108,4,163,6,Operating Room,Low,Moderate,0,3,0
2534,Infusion Pump,Philips,9,28,6,106,8,Ward,High,Moderate,0,3,1
2535,Ventilator,Fujifilm,5,57,2,248,4,Lab,High,Good,0,2,1
2536,X-Ray,Philips,10,82,4,164,0,Diagnostic Center,Low,Moderate,0,2,1
2537,Patient Monitor,Siemens,6,60,1,364,0,Operating Room,Medium,Moderate,0,4,1
2538,Ventilator,Philips,6,64,2,181,13,Diagnostic Center,High,Good,0,3,0
2539,Ultrasound,Medtronic,6,50,0,421,5,Diagnostic Center,Medium,Good,0,4,1
2540,Ventilator,Fujifilm,8,49,2,196,0,ICU,High,Good,0,2,1
2541,X-Ray,Mindray,3,57,1,358,0,Ward,Medium,Poor,1,1,0
2542,Ventilator,Mindray,5,61,2,235,0,Diagnostic Center,Medium,Moderate,0,1,1
2543,MRI Scanner,Mindray,5,30,6,121,8,Diagnostic Center,Low,Moderate,0,3,0
2544,Infusion Pump,Fujifilm,4,58,2,207,5,Ward,High,Moderate,0,4,1
2545,CT Scanner,Siemens,6,99,6,112,17,Lab,Medium,Poor,0,4,1
2546,Infusion Pump,Philips,6,49,4,121,6,Ward,High,Good,0,4,0
2547,Ventilator,Philips,4,29,4,173,7,ICU,Medium,Good,0,4,0
2548,Ventilator,Philips,5,56,2,164,18,Diagnostic Center,High,Good,0,4,0
2549,Ultrasound,Medtronic,4,42,12,79,0,Diagnostic Center,Medium,Poor,0,2,0
2550,Infusion Pump,Philips,6,26,1,390,0,Ward,Medium,Moderate,0,3,1
2551,ECG,Medtronic,9,63,4,75,6,ICU,Low,Poor,0,4,0
2552,CT Scanner,Philips,5,42,4,71,0,Diagnostic Center,Low,Good,0,4,0
2553,Ventilator,Siemens,3,44,2,163,4,Ward,Medium,Moderate,0,5,0
2554,ECG,Philips,8,63,2,237,13,ICU,High,Good,0,2,1
2555,X-Ray,Mindray,5,21,2,240,8,ICU,Medium,Moderate,0,2,1
2556,CT Scanner,Medtronic,1,16,6,32,12,ICU,Medium,Good,0,3,0
